Species	Lake	Age	Year	Season
YP	Waneta	5	2003	Spring
YP	Waneta	6	2003	Spring
YP	Waneta	5	2003	Spring
YP	Waneta	5	2003	Spring
YP	Waneta	7	2003	Spring
YP	Waneta	6	2003	Spring
YP	Waneta	5	2003	Spring
YP	Waneta	6	2003	Spring
YP	Waneta	7	2003	Spring
YP	Waneta	3	2004	Spring
YP	Waneta	6	2004	Spring
YP	Waneta	4	2004	Spring
YP	Waneta	3	2004	Spring
YP	Waneta	5	2004	Spring
YP	Waneta	6	2004	Spring
YP	Waneta	4	2004	Spring
YP	Waneta	6	2004	Spring
YP	Waneta	4	2004	Spring
YP	Waneta	6	2004	Spring
YP	Waneta	6	2004	Spring
YP	Waneta	5	2005	Spring
YP	Waneta	6	2005	Spring
YP	Waneta	2	2006	Spring
YP	Waneta	2	2006	Spring
YP	Waneta	3	2006	Spring
YP	Waneta	2	2006	Spring
YP	Waneta	6	2006	Spring
YP	Waneta	6	2006	Spring
YP	Waneta	5	2006	Spring
YP	Waneta	6	2006	Spring
YP	Waneta	7	2006	Spring
YP	Waneta	4	2003	Fall
YP	Waneta	4	2003	Fall
YP	Waneta	3	2003	Fall
YP	Waneta	4	2003	Fall
YP	Waneta	3	2003	Fall
YP	Waneta	4	2003	Fall
YP	Waneta	5	2003	Fall
YP	Waneta	4	2003	Fall
YP	Waneta	1	2004	Fall
YP	Waneta	1	2004	Fall
YP	Waneta	3	2004	Fall
YP	Waneta	6	2004	Fall
YP	Waneta	0	2005	Fall
YP	Waneta	0	2005	Fall
YP	Waneta	0	2005	Fall
YP	Waneta	1	2005	Fall
YP	Waneta	0	2005	Fall
YP	Waneta	1	2005	Fall
YP	Waneta	3	2005	Fall
YP	Waneta	0	2006	Fall
YP	Waneta	1	2006	Fall
YP	Waneta	2	2006	Fall
YP	Waneta	2	2006	Fall
YP	Waneta	2	2006	Fall
YP	Waneta	2	2006	Fall
YP	Waneta	8	2006	Fall
YP	Waneta	0	2007	Fall
YP	Waneta	0	2007	Fall
YP	Waneta	0	2007	Fall
YP	Waneta	0	2007	Fall
YP	Waneta	0	2007	Fall
YP	Waneta	0	2007	Fall
YP	Waneta	0	2007	Fall
YP	Waneta	1	2007	Fall
YP	Waneta	3	2007	Fall
YP	Waneta	3	2007	Fall
YP	Waneta	2	2007	Fall
YP	Waneta	2	2007	Fall
YP	Waneta	2	2007	Fall
YP	Waneta	2	2007	Fall
YP	Waneta	2	2007	Fall
YP	Waneta	4	2007	Fall
YP	Waneta	4	2007	Fall
YP	Waneta	2	2007	Fall
YP	Waneta	3	2007	Fall
YP	Waneta	3	2007	Fall
YP	Waneta	5	2007	Fall
YP	Waneta	3	2007	Fall
YP	Waneta	5	2007	Fall
YP	Waneta	6	2007	Fall
YP	Waneta	3	2007	Fall
YP	Waneta	0	2008	Fall
YP	Waneta	0	2008	Fall
YP	Waneta	0	2008	Fall
YP	Waneta	0	2008	Fall
YP	Waneta	0	2008	Fall
YP	Waneta	3	2008	Fall
YP	Waneta	3	2008	Fall
YP	Waneta	4	2008	Fall
YP	Waneta	3	2008	Fall
YP	Waneta	3	2008	Fall
YP	Waneta	4	2008	Fall
YP	Waneta	4	2008	Fall
YP	Waneta	3	2009	Fall
YP	Waneta	3	2009	Fall
YP	Waneta	5	2009	Fall
YP	Waneta	4	2009	Fall
